,Name,NAIF ID Number,Classification,Records,Link,Distance
Main Belt Asteroids,337 Devosa (1892 E),2000337,MBA,9,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000337.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,345 Tercidina (1892 O),2000345,MBA,5,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000345.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,354 Eleonora (1893 A),2000354,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000354.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,359 Georgia (1893 M),2000359,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000359.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,364 Isara (1893 T),2000364,MBA,7,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000364.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,367 Amicitia (1893 AA),2000367,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000367.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,368 Haidea (1893 AB),2000368,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000368.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,369 Aeria (1893 AE),2000369,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000369.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,376 Geometria (1893 AM),2000376,MBA,9,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000376.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,379 Huenna (1894 AQ),2000379,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000379.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,383 Janina (1894 AU),2000383,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000383.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,432 Pythia (1897 DO),2000432,MBA,8,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000432.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,435 Ella (1898 DS),2000435,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000435.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,443 Photographica (1899 EF),2000443,MBA,7,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000443.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,453 Tea (1900 FA),2000453,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000453.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,468 Lina (1901 FZ),2000468,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000468.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,470 Kilia (1901 GJ),2000470,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000470.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,471 Papagena (1901 GN),2000471,MBA,10,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000471.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,492 Gismonda (1902 JR),2000492,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000492.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,495 Eulalia (1902 KG),2000495,MBA,5,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000495.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,497 Iva (1902 KJ),2000497,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000497.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,505 Cava (1902 LL),2000505,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000505.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,511 Davida (1903 LU),2000511,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000511.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,515 Athalia (1903 ME),2000515,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000515.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,526 Jena (1904 NQ),2000526,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000526.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,554 Peraga (1905 PS),2000554,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000554.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,556 Phyllis (1905 PW),2000556,MBA,5,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000556.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,572 Rebekka (1905 RB),2000572,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000572.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,584 Semiramis (1906 SY),2000584,MBA,5,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000584.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,623 Chimaera (1907 XJ),2000623,MBA,6,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000623.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,704 Interamnia (1910 KU),2000704,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000704.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,752 Sulamitis (1913 RL),2000752,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000752.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,757 Portlandia (1908 EJ),2000757,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000757.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,758 Mancunia (1912 PE),2000758,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000758.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,762 Pulcova (1913 SQ),2000762,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000762.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,771 Libera (1913 TO),2000771,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000771.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,783 Nora (1914 UL),2000783,MBA,11,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000783.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,785 Zwetana (1914 UN),2000785,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000785.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,796 Sarita (1914 VH),2000796,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000796.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,809 Lundia (1915 XP),2000809,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000809.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,832 Karin (1916 AB),2000832,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000832.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,849 Ara (1912 NY),2000849,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000849.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,854 Frostia (1916 S29),2000854,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000854.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,856 Backlunda (1916 S30),2000856,MBA,4,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000856.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,857 Glasenappia (1916 S33),2000857,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000857.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,877 Walkure (1915 S7),2000877,MBA,7,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000877.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,951 Gaspra (1916 S45),2000951,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000951.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,956 Elisa (1921 JW),2000956,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2000956.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1086 Nata (1927 QL),2001086,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001086.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1089 Tama (1927 WB),2001089,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001089.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1137 Raissa (1929 WB),2001137,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001137.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1268 Libya (1930 HJ),2001268,OMB,1,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001268.shtml#top,3.2 AU < a < 4.6 AU
Main Belt Asteroids,1270 Datura (1930 YE),2001270,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001270.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1284 Latvia (1933 OP),2001284,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001284.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1296 Andree (1933 WE),2001296,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001296.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1313 Berna (1933 QG),2001313,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001313.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1333 Cevenola (1934 DA),2001333,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001333.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1373 Cincinnati (1935 QN),2001373,OMB,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001373.shtml#top,3.2 AU < a < 4.6 AU
Main Belt Asteroids,1459 Magnya (1937 VA),2001459,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001459.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1509 Esclangona (1938 YG),2001509,IMB,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001509.shtml#top,a < 2.0 AU; q > 1.666 AU
Main Belt Asteroids,1584 Fuji (1927 CR),2001584,MBA,6,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001584.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1702 Kalahari (A924 NC),2001702,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001702.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,1922 Zulu (1949 HC),2001922,OMB,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2001922.shtml#top,3.2 AU < a < 4.6 AU
Main Belt Asteroids,2045 Peking (1964 TB1),2002045,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2002045.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,2343 Siding Spring (1979 MD4),2002343,MBA,1,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2002343.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,2428 Kamenyar (1977 RZ6),2002428,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2002428.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,2579 Spartacus (1977 PA2),2002579,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2002579.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,2653 Principia (1964 VP),2002653,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2002653.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,2763 Jeans (1982 OG),2002763,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2002763.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,2827 Vellamo (1942 CC),2002827,MBA,1,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2002827.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,2867 Steins (1969 VC),2002867,MBA,16,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2002867.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,2934 Aristophanes (4006 P-L),2002934,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2002934.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,3090 Tjossem (1982 AN),2003090,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2003090.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,3226 Plinius (6565 P-L),2003226,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2003226.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,3307 Athabasca (1981 DE1),2003307,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2003307.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,3623 Chaplin (1981 TG2),2003623,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2003623.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,3749 Balam (1982 BG1),2003749,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2003749.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,3782 Celle (1986 TE),2003782,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2003782.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,3982 Kastel (1984 JP1),2003982,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2003982.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,4215 Kamo (1987 VE1),2004215,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2004215.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,4492 Debussy (1988 SH),2004492,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2004492.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,4674 Pauling (1989 JC),2004674,IMB,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2004674.shtml#top,a < 2.0 AU; q > 1.666 AU
Main Belt Asteroids,4767 Sutoku (1987 GC),2004767,MBA,1,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2004767.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,4796 Lewis (1989 LU),2004796,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2004796.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,4927 O''Connell (1982 UP2),2004927,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2004927.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,5592 Oshima (1990 VB4),2005592,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2005592.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,5594 Jimmiller (1991 NK1),2005594,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2005594.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,5905 Johnson (1989 CJ1),2005905,IMB,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2005905.shtml#top,a < 2.0 AU; q > 1.666 AU
Main Belt Asteroids,7120 Davidgavine (1989 AD3),2007120,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2007120.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,7231 Porco (1985 TQ1),2007231,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2007231.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,7472 Kumakiri (1992 CU),2007472,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2007472.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,7719 (1997 GT36),2007719,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2007719.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,8183 (1992 UE3),2008183,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2008183.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,8657 Cedrus (1990 QE9),2008657,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2008657.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,8726 Masamotonasu (1996 VP5),2008726,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2008726.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,8933 Kurobe (1997 AU6),2008933,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2008933.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,9069 Hovland (1993 OV),2009069,IMB,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2009069.shtml#top,a < 2.0 AU; q > 1.666 AU
Main Belt Asteroids,9337 (1991 FO1),2009337,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2009337.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,9757 Felixdejager (1991 GA6),2009757,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2009757.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,9908 Aue (2140 T-1),2009908,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2009908.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,10341 (1991 SC2),2010341,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2010341.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,10537 (1991 RY16),2010537,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2010537.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,10783 (1991 RB9),2010783,MBA,4,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2010783.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,11648 (1997 BT3),2011648,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2011648.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,11728 Einer (1998 JC2),2011728,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2011728.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,11994 (1995 YP),2011994,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2011994.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,12049 (1997 GT32),2012049,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2012049.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,12353 (1993 OR9),2012353,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2012353.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,12815 (1996 DL2),2012815,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2012815.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,13306 (1998 RT58),2013306,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2013306.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,13432 (1999 VW49),2013432,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2013432.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,13537 (1991 SG),2013537,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2013537.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,13807 (1998 XE13),2013807,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2013807.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,14071 Gadabird (1996 JK13),2014071,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2014071.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,14256 (2000 AA96),2014256,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2014256.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,14281 (2000 CR92),2014281,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2014281.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,14382 Woszczyk (1990 ES6),2014382,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2014382.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,14443 Sekinenomatsu (1992 TV),2014443,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2014443.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,14627 Emilkowalski (1998 VA),2014627,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2014627.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,15081 (1999 CU25),2015081,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2015081.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,16598 (1992 YC2),2016598,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2016598.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,16706 Svojsik (1995 OE1),2016706,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2016706.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,16917 (1998 FB29),2016917,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2016917.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,16926 (1998 FH63),2016926,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2016926.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,17082 (1999 JC3),2017082,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2017082.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,17107 (1999 JJ51),2017107,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2017107.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,17122 (1999 JH63),2017122,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2017122.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,17246 (2000 GL74),2017246,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2017246.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,19752 (2000 CH67),2019752,OMB,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2019752.shtml#top,3.2 AU < a < 4.6 AU
Main Belt Asteroids,21238 Panarea (1995 WV7),2021238,MBA,3,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2021238.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,21509 Lucascavin (1998 KL35),2021509,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2021509.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,21804 Vaclavneumann (1999 TC8),2021804,OMB,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2021804.shtml#top,3.2 AU < a < 4.6 AU
Main Belt Asteroids,22899 (1999 TO14),2022899,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2022899.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,23022 (1999 WJ4),2023022,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2023022.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
Main Belt Asteroids,23023 (1999 WA7),2023023,MBA,2,https://pdssbn.astro.umd.edu/data_other/sptz_03_MAIN/2023023.shtml#top,2.0 AU < a < 3.2 AU; q > 1.666 AU
